10	10	1.779359430604982E-4	1.779359430604982E-4	1.779359430604982E-4	0.640747330960854	1.779359430604982E-4	1.779359430604982E-4	1.779359430604982E-4	0.35604982206405694	1.779359430604982E-4	1.779359430604982E-4	1.779359430604982E-4	1.779359430604982E-4	1.779359430604982E-4	1.779359430604982E-4	1.779359430604982E-4	1.779359430604982E-4	1.779359430604982E-4	1.779359430604982E-4	1.779359430604982E-4	1.779359430604982E-4
11	11	1.347708894878706E-4	1.347708894878706E-4	1.347708894878706E-4	0.242722371967655	1.347708894878706E-4	1.347708894878706E-4	1.347708894878706E-4	0.4853099730458221	1.347708894878706E-4	1.347708894878706E-4	1.347708894878706E-4	1.347708894878706E-4	1.347708894878706E-4	1.347708894878706E-4	1.347708894878706E-4	1.347708894878706E-4	1.347708894878706E-4	1.347708894878706E-4	0.2696765498652291	1.347708894878706E-4
12	12	1.9157088122605365E-4	1.9157088122605365E-4	1.9157088122605365E-4	1.9157088122605365E-4	1.9157088122605365E-4	1.9157088122605365E-4	1.9157088122605365E-4	0.6515325670498083	1.9157088122605365E-4	1.9157088122605365E-4	1.9157088122605365E-4	1.9157088122605365E-4	1.9157088122605365E-4	1.9157088122605365E-4	0.34501915708812264	1.9157088122605365E-4	1.9157088122605365E-4	1.9157088122605365E-4	1.9157088122605365E-4	1.9157088122605365E-4
13	13	1.2468827930174563E-4	0.29937655860349127	1.2468827930174563E-4	0.49887780548628424	1.2468827930174563E-4	1.2468827930174563E-4	1.2468827930174563E-4	1.2468827930174563E-4	1.2468827930174563E-4	1.2468827930174563E-4	1.2468827930174563E-4	1.2468827930174563E-4	1.2468827930174563E-4	1.2468827930174563E-4	0.1996259351620948	1.2468827930174563E-4	1.2468827930174563E-4	1.2468827930174563E-4	1.2468827930174563E-4	1.2468827930174563E-4
14	14	8.9126559714795E-5	8.9126559714795E-5	8.9126559714795E-5	0.9091800356506239	8.9126559714795E-5	8.9126559714795E-5	8.9126559714795E-5	8.9126559714795E-5	8.9126559714795E-5	8.9126559714795E-5	8.9126559714795E-5	8.9126559714795E-5	0.0892156862745098	8.9126559714795E-5	8.9126559714795E-5	8.9126559714795E-5	8.9126559714795E-5	8.9126559714795E-5	8.9126559714795E-5	8.9126559714795E-5
15	15	1.644195988161789E-5	1.644195988161789E-5	1.644195988161789E-5	1.644195988161789E-5	0.2499342321604735	1.644195988161789E-5	1.644195988161789E-5	0.036188753699440974	1.644195988161789E-5	1.644195988161789E-5	0.042765537652088126	0.0756494574153239	1.644195988161789E-5	1.644195988161789E-5	0.2861065439000329	0.30912528773429787	1.644195988161789E-5	1.644195988161789E-5	1.644195988161789E-5	1.644195988161789E-5
16	16	4.07797080172906E-6	4.07797080172906E-6	0.050570915912242075	4.07797080172906E-6	0.12805236114509422	4.07797080172906E-6	0.08564146480711199	4.07797080172906E-6	0.34907837859880925	4.07797080172906E-6	0.03262784438463421	4.07797080172906E-6	0.023656308620830277	4.07797080172906E-6	0.1623073158796183	4.07797080172906E-6	4.07797080172906E-6	4.07797080172906E-6	0.168016475002039	4.07797080172906E-6
17	17	1.7182130584192438E-4	1.7182130584192438E-4	1.7182130584192438E-4	1.7182130584192438E-4	1.7182130584192438E-4	1.7182130584192438E-4	1.7182130584192438E-4	0.13762886597938143	1.7182130584192438E-4	1.7182130584192438E-4	1.7182130584192438E-4	0.8592783505154639	1.7182130584192438E-4	1.7182130584192438E-4	1.7182130584192438E-4	1.7182130584192438E-4	1.7182130584192438E-4	1.7182130584192438E-4	1.7182130584192438E-4	1.7182130584192438E-4
18	18	0.09919908466819223	3.813882532418002E-5	3.813882532418002E-5	3.813882532418002E-5	0.4271929824561404	3.813882532418002E-5	3.813882532418002E-5	3.813882532418002E-5	3.813882532418002E-5	3.813882532418002E-5	3.813882532418002E-5	3.813882532418002E-5	3.813882532418002E-5	3.813882532418002E-5	3.813882532418002E-5	3.813882532418002E-5	3.813882532418002E-5	0.19073226544622426	0.03054919908466819	0.2517543859649123
19	19	1.779359430604982E-4	1.779359430604982E-4	1.779359430604982E-4	1.779359430604982E-4	1.779359430604982E-4	1.779359430604982E-4	1.779359430604982E-4	1.779359430604982E-4	1.779359430604982E-4	1.779359430604982E-4	1.779359430604982E-4	0.1781138790035587	0.1781138790035587	1.779359430604982E-4	0.640747330960854	1.779359430604982E-4	1.779359430604982E-4	1.779359430604982E-4	1.779359430604982E-4	1.779359430604982E-4
20	20	4.5045045045045046E-4	4.5045045045045046E-4	4.5045045045045046E-4	4.5045045045045046E-4	4.5045045045045046E-4	4.5045045045045046E-4	4.5045045045045046E-4	4.5045045045045046E-4	0.6310810810810811	4.5045045045045046E-4	4.5045045045045046E-4	4.5045045045045046E-4	4.5045045045045046E-4	4.5045045045045046E-4	4.5045045045045046E-4	4.5045045045045046E-4	0.3608108108108108	4.5045045045045046E-4	4.5045045045045046E-4	4.5045045045045046E-4
21	21	0.08768624014022788	4.382120946538125E-5	4.382120946538125E-5	4.382120946538125E-5	0.11397896581945663	4.382120946538125E-5	4.382120946538125E-5	4.382120946538125E-5	4.382120946538125E-5	4.382120946538125E-5	4.382120946538125E-5	4.382120946538125E-5	0.061393514460999124	4.382120946538125E-5	4.382120946538125E-5	4.382120946538125E-5	0.2717353198948291	4.382120946538125E-5	4.382120946538125E-5	0.46454864154250664
22	22	5.045408678102927E-5	5.045408678102927E-5	5.045408678102927E-5	5.045408678102927E-5	5.045408678102927E-5	5.045408678102927E-5	5.045408678102927E-5	5.045408678102927E-5	5.045408678102927E-5	5.045408678102927E-5	5.045408678102927E-5	5.045408678102927E-5	5.045408678102927E-5	5.045408678102927E-5	5.045408678102927E-5	0.7064076690211907	5.045408678102927E-5	5.045408678102927E-5	5.045408678102927E-5	0.29268415741675075
23	23	7.564296520423601E-5	7.564296520423601E-5	7.564296520423601E-5	7.564296520423601E-5	7.564296520423601E-5	7.564296520423601E-5	7.564296520423601E-5	7.564296520423601E-5	0.40854765506807866	0.015204236006051437	7.564296520423601E-5	7.564296520423601E-5	7.564296520423601E-5	7.564296520423601E-5	0.48419062027231474	7.564296520423601E-5	7.564296520423601E-5	7.564296520423601E-5	0.09084720121028744	7.564296520423601E-5
24	24	1.3850415512465372E-4	1.3850415512465372E-4	1.3850415512465372E-4	1.3850415512465372E-4	1.3850415512465372E-4	1.3850415512465372E-4	0.027839335180055397	1.3850415512465372E-4	1.3850415512465372E-4	0.5818559556786703	1.3850415512465372E-4	1.3850415512465372E-4	1.3850415512465372E-4	0.3048476454293629	1.3850415512465372E-4	0.08324099722991689	1.3850415512465372E-4	1.3850415512465372E-4	1.3850415512465372E-4	1.3850415512465372E-4
25	25	2.536783358701167E-5	2.536783358701167E-5	2.536783358701167E-5	2.536783358701167E-5	0.35010147133434805	2.536783358701167E-5	0.10657026889903602	2.536783358701167E-5	2.536783358701167E-5	2.536783358701167E-5	0.06090816844241503	2.536783358701167E-5	2.536783358701167E-5	2.536783358701167E-5	0.1319381024860477	0.33488077118214105	0.015246067985794013	2.536783358701167E-5	2.536783358701167E-5	2.536783358701167E-5
26	26	3.6205648081100656E-5	3.6205648081100656E-5	3.6205648081100656E-5	3.6205648081100656E-5	3.6205648081100656E-5	3.6205648081100656E-5	0.05072411296162201	0.5938088341781318	3.6205648081100656E-5	3.6205648081100656E-5	3.6205648081100656E-5	3.6205648081100656E-5	3.6205648081100656E-5	3.6205648081100656E-5	3.6205648081100656E-5	3.6205648081100656E-5	3.6205648081100656E-5	0.3548515568428675	3.6205648081100656E-5	3.6205648081100656E-5
27	27	7.235890014471781E-5	0.05795947901591896	7.235890014471781E-5	7.235890014471781E-5	7.235890014471781E-5	7.235890014471781E-5	7.235890014471781E-5	0.5210564399421129	7.235890014471781E-5	7.235890014471781E-5	7.235890014471781E-5	7.235890014471781E-5	7.235890014471781E-5	7.235890014471781E-5	7.235890014471781E-5	0.2605643994211288	7.235890014471781E-5	0.1592619392185239	7.235890014471781E-5	7.235890014471781E-5
28	28	2.048340843916428E-5	2.048340843916428E-5	2.048340843916428E-5	2.048340843916428E-5	0.5981360098320361	2.048340843916428E-5	0.049180663662433434	0.09014748054076198	2.048340843916428E-5	2.048340843916428E-5	2.048340843916428E-5	2.048340843916428E-5	2.048340843916428E-5	2.048340843916428E-5	2.048340843916428E-5	2.048340843916428E-5	0.1065342072920934	0.1556943875460877	2.048340843916428E-5	2.048340843916428E-5
29	29	1.0845986984815618E-4	1.0845986984815618E-4	1.0845986984815618E-4	1.0845986984815618E-4	1.0845986984815618E-4	1.0845986984815618E-4	1.0845986984815618E-4	1.0845986984815618E-4	1.0845986984815618E-4	0.7376355748373102	1.0845986984815618E-4	1.0845986984815618E-4	1.0845986984815618E-4	1.0845986984815618E-4	0.260412147505423	1.0845986984815618E-4	1.0845986984815618E-4	1.0845986984815618E-4	1.0845986984815618E-4	1.0845986984815618E-4
30	30	5.0968399592252805E-5	5.0968399592252805E-5	0.07140672782874619	5.0968399592252805E-5	5.0968399592252805E-5	0.17334352701325179	5.0968399592252805E-5	5.0968399592252805E-5	5.0968399592252805E-5	0.20392456676860346	5.0968399592252805E-5	5.0968399592252805E-5	5.0968399592252805E-5	0.3874108053007136	0.1631498470948012	5.0968399592252805E-5	5.0968399592252805E-5	5.0968399592252805E-5	5.0968399592252805E-5	5.0968399592252805E-5
31	31	0.3786014721345952	5.257623554153523E-5	5.257623554153523E-5	5.257623554153523E-5	0.13675078864353313	5.257623554153523E-5	5.257623554153523E-5	0.4837539432176657	5.257623554153523E-5	5.257623554153523E-5	5.257623554153523E-5	5.257623554153523E-5	5.257623554153523E-5	5.257623554153523E-5	5.257623554153523E-5	5.257623554153523E-5	5.257623554153523E-5	5.257623554153523E-5	5.257623554153523E-5	5.257623554153523E-5
32	32	4.5413260672116264E-5	4.5413260672116264E-5	4.5413260672116264E-5	4.5413260672116264E-5	0.2906902815622162	4.5413260672116264E-5	4.5413260672116264E-5	4.5413260672116264E-5	4.5413260672116264E-5	4.5413260672116264E-5	0.10903723887375115	4.5413260672116264E-5	4.5413260672116264E-5	0.009128065395095367	0.1181198910081744	0.47234332425068126	4.5413260672116264E-5	4.5413260672116264E-5	4.5413260672116264E-5	4.5413260672116264E-5
33	33	6.090133982947626E-5	0.268026796589525	6.090133982947626E-5	0.51163215590743	6.090133982947626E-5	6.090133982947626E-5	6.090133982947626E-5	6.090133982947626E-5	6.090133982947626E-5	0.10968331303288674	6.090133982947626E-5	6.090133982947626E-5	6.090133982947626E-5	6.090133982947626E-5	0.10968331303288674	6.090133982947626E-5	6.090133982947626E-5	6.090133982947626E-5	6.090133982947626E-5	6.090133982947626E-5
34	34	3.546099290780142E-4	3.546099290780142E-4	3.546099290780142E-4	3.546099290780142E-4	3.546099290780142E-4	3.546099290780142E-4	3.546099290780142E-4	3.546099290780142E-4	3.546099290780142E-4	3.546099290780142E-4	3.546099290780142E-4	3.546099290780142E-4	3.546099290780142E-4	3.546099290780142E-4	3.546099290780142E-4	0.7804964539007093	0.21312056737588653	3.546099290780142E-4	3.546099290780142E-4	3.546099290780142E-4
35	35	0.009843290891283055	0.19593535749265426	4.897159647404506E-5	4.897159647404506E-5	4.897159647404506E-5	0.02943192948090108	4.897159647404506E-5	4.897159647404506E-5	4.897159647404506E-5	0.19593535749265426	4.897159647404506E-5	4.897159647404506E-5	4.897159647404506E-5	0.5681194906953967	4.897159647404506E-5	4.897159647404506E-5	4.897159647404506E-5	4.897159647404506E-5	4.897159647404506E-5	4.897159647404506E-5
36	36	3.35345405767941E-5	3.35345405767941E-5	3.35345405767941E-5	3.35345405767941E-5	3.35345405767941E-5	0.2347753185781355	3.35345405767941E-5	3.35345405767941E-5	3.35345405767941E-5	3.35345405767941E-5	3.35345405767941E-5	3.35345405767941E-5	0.07380952380952381	0.6908450704225352	3.35345405767941E-5	3.35345405767941E-5	3.35345405767941E-5	3.35345405767941E-5	3.35345405767941E-5	3.35345405767941E-5
37	37	5.807200929152149E-5	5.807200929152149E-5	5.807200929152149E-5	5.807200929152149E-5	0.034901277584204415	5.807200929152149E-5	0.522706155632985	5.807200929152149E-5	0.32526132404181185	5.807200929152149E-5	5.807200929152149E-5	5.807200929152149E-5	5.807200929152149E-5	5.807200929152149E-5	0.11620209059233451	5.807200929152149E-5	5.807200929152149E-5	5.807200929152149E-5	5.807200929152149E-5	5.807200929152149E-5
38	38	5.549389567147614E-5	5.549389567147614E-5	5.549389567147614E-5	5.549389567147614E-5	0.1776359600443951	0.011154273029966704	0.122142064372919	5.549389567147614E-5	5.549389567147614E-5	5.549389567147614E-5	5.549389567147614E-5	5.549389567147614E-5	5.549389567147614E-5	5.549389567147614E-5	5.549389567147614E-5	0.6881798002219757	5.549389567147614E-5	5.549389567147614E-5	5.549389567147614E-5	5.549389567147614E-5
39	39	4.803073967339098E-5	4.803073967339098E-5	4.803073967339098E-5	4.803073967339098E-5	0.28823246878001924	4.803073967339098E-5	0.16335254562920268	0.16335254562920268	4.803073967339098E-5	4.803073967339098E-5	4.803073967339098E-5	4.803073967339098E-5	4.803073967339098E-5	4.803073967339098E-5	4.803073967339098E-5	4.803073967339098E-5	0.14414024975984632	0.24020172910662824	4.803073967339098E-5	4.803073967339098E-5
40	40	6.165228113440198E-5	0.11103575832305797	0.13569667077681877	6.165228113440198E-5	6.165228113440198E-5	6.165228113440198E-5	6.165228113440198E-5	6.165228113440198E-5	0.2343403205918619	6.165228113440198E-5	6.165228113440198E-5	6.165228113440198E-5	6.165228113440198E-5	0.22200986436498152	0.2959926017262639	6.165228113440198E-5	6.165228113440198E-5	6.165228113440198E-5	6.165228113440198E-5	6.165228113440198E-5
41	41	8.605851979345956E-5	0.7746127366609294	0.13777969018932876	8.605851979345956E-5	8.605851979345956E-5	8.605851979345956E-5	8.605851979345956E-5	8.605851979345956E-5	8.605851979345956E-5	8.605851979345956E-5	8.605851979345956E-5	8.605851979345956E-5	8.605851979345956E-5	8.605851979345956E-5	0.034509466437177276	0.05172117039586919	8.605851979345956E-5	8.605851979345956E-5	8.605851979345956E-5	8.605851979345956E-5
42	42	5.9453032104637343E-5	5.9453032104637343E-5	5.9453032104637343E-5	5.9453032104637343E-5	5.9453032104637343E-5	5.9453032104637343E-5	5.9453032104637343E-5	5.9453032104637343E-5	5.9453032104637343E-5	0.1665279429250892	5.9453032104637343E-5	5.9453032104637343E-5	5.9453032104637343E-5	0.41623067776456607	0.41623067776456607	5.9453032104637343E-5	5.9453032104637343E-5	5.9453032104637343E-5	5.9453032104637343E-5	5.9453032104637343E-5
43	43	2.346316283435007E-5	2.346316283435007E-5	2.346316283435007E-5	2.346316283435007E-5	2.346316283435007E-5	0.22996245893946507	2.346316283435007E-5	0.0844908493664946	2.346316283435007E-5	0.6757625527921164	2.346316283435007E-5	2.346316283435007E-5	0.009408728296574378	2.346316283435007E-5	2.346316283435007E-5	2.346316283435007E-5	2.346316283435007E-5	2.346316283435007E-5	2.346316283435007E-5	2.346316283435007E-5
44	44	3.546099290780142E-4	3.546099290780142E-4	3.546099290780142E-4	3.546099290780142E-4	3.546099290780142E-4	3.546099290780142E-4	3.546099290780142E-4	0.6386524822695037	3.546099290780142E-4	3.546099290780142E-4	0.14219858156028367	3.546099290780142E-4	3.546099290780142E-4	3.546099290780142E-4	3.546099290780142E-4	3.546099290780142E-4	3.546099290780142E-4	0.21312056737588653	3.546099290780142E-4	3.546099290780142E-4
45	45	1.1086474501108647E-4	1.1086474501108647E-4	1.1086474501108647E-4	0.17749445676274947	1.1086474501108647E-4	1.1086474501108647E-4	1.1086474501108647E-4	1.1086474501108647E-4	1.1086474501108647E-4	0.44356984478935696	0.37705099778270507	1.1086474501108647E-4	1.1086474501108647E-4	1.1086474501108647E-4	1.1086474501108647E-4	1.1086474501108647E-4	1.1086474501108647E-4	1.1086474501108647E-4	1.1086474501108647E-4	1.1086474501108647E-4
46	46	5.045408678102927E-5	5.045408678102927E-5	5.045408678102927E-5	5.045408678102927E-5	0.13123107971745712	5.045408678102927E-5	5.045408678102927E-5	5.045408678102927E-5	0.141321897073663	5.045408678102927E-5	5.045408678102927E-5	5.045408678102927E-5	5.045408678102927E-5	5.045408678102927E-5	0.3734106962663976	5.045408678102927E-5	5.045408678102927E-5	0.3532290615539859	5.045408678102927E-5	5.045408678102927E-5
47	47	8.051529790660226E-5	8.051529790660226E-5	8.051529790660226E-5	8.051529790660226E-5	8.051529790660226E-5	0.2577294685990338	8.051529790660226E-5	8.051529790660226E-5	8.051529790660226E-5	8.051529790660226E-5	8.051529790660226E-5	0.17721417069243156	8.051529790660226E-5	0.4026570048309179	8.051529790660226E-5	8.051529790660226E-5	8.051529790660226E-5	8.051529790660226E-5	8.051529790660226E-5	0.16111111111111112
48	48	1.9372336303758232E-5	1.9372336303758232E-5	0.1859938008523828	1.9372336303758232E-5	0.25960867880666405	1.9372336303758232E-5	0.48045331266950786	1.9372336303758232E-5	0.05038744672607516	1.9372336303758232E-5	0.023266175900813636	1.9372336303758232E-5	1.9372336303758232E-5	1.9372336303758232E-5	1.9372336303758232E-5	1.9372336303758232E-5	1.9372336303758232E-5	1.9372336303758232E-5	1.9372336303758232E-5	1.9372336303758232E-5
49	49	0.2973460721868365	1.0615711252653928E-4	1.0615711252653928E-4	1.0615711252653928E-4	1.0615711252653928E-4	1.0615711252653928E-4	1.0615711252653928E-4	0.509660297239915	1.0615711252653928E-4	1.0615711252653928E-4	1.0615711252653928E-4	1.0615711252653928E-4	1.0615711252653928E-4	1.0615711252653928E-4	0.19118895966029725	1.0615711252653928E-4	1.0615711252653928E-4	1.0615711252653928E-4	1.0615711252653928E-4	1.0615711252653928E-4
50	50	4.897159647404506E-5	4.897159647404506E-5	4.897159647404506E-5	0.2547012732615083	0.009843290891283055	4.897159647404506E-5	4.897159647404506E-5	0.10778648383937317	4.897159647404506E-5	4.897159647404506E-5	4.897159647404506E-5	4.897159647404506E-5	4.897159647404506E-5	0.4701762977473066	0.15675808031341823	4.897159647404506E-5	4.897159647404506E-5	4.897159647404506E-5	4.897159647404506E-5	4.897159647404506E-5
51	51	0.041179064980887976	1.4701558365186709E-5	0.10292561011467216	0.002955013231402528	0.5380917377241987	1.4701558365186709E-5	1.4701558365186709E-5	1.4701558365186709E-5	0.023537194942663923	1.4701558365186709E-5	1.4701558365186709E-5	1.4701558365186709E-5	1.4701558365186709E-5	1.4701558365186709E-5	1.4701558365186709E-5	1.4701558365186709E-5	1.4701558365186709E-5	0.291105557189062	1.4701558365186709E-5	1.4701558365186709E-5
52	52	8.605851979345956E-5	0.10335628227194492	8.605851979345956E-5	8.605851979345956E-5	0.3787435456110155	8.605851979345956E-5	8.605851979345956E-5	8.605851979345956E-5	8.605851979345956E-5	8.605851979345956E-5	8.605851979345956E-5	8.605851979345956E-5	8.605851979345956E-5	8.605851979345956E-5	8.605851979345956E-5	0.5164371772805507	8.605851979345956E-5	8.605851979345956E-5	8.605851979345956E-5	8.605851979345956E-5
53	53	0.18935874779096185	1.2623074981065388E-5	0.06817722797273415	1.2623074981065388E-5	0.18935874779096185	1.2623074981065388E-5	0.12624337288563495	0.11614491290078263	1.2623074981065388E-5	1.2623074981065388E-5	1.2623074981065388E-5	1.2623074981065388E-5	1.2623074981065388E-5	0.08837414794243878	0.10352183791971724	1.2623074981065388E-5	1.2623074981065388E-5	0.11866952789699571	1.2623074981065388E-5	1.2623074981065388E-5
54	54	0.1523688663282572	8.460236886632826E-5	8.460236886632826E-5	8.460236886632826E-5	8.460236886632826E-5	0.2200507614213198	8.460236886632826E-5	0.3892554991539763	8.460236886632826E-5	8.460236886632826E-5	0.16928934010152286	8.460236886632826E-5	0.06776649746192893	8.460236886632826E-5	8.460236886632826E-5	8.460236886632826E-5	8.460236886632826E-5	8.460236886632826E-5	8.460236886632826E-5	8.460236886632826E-5
55	55	3.546099290780142E-4	3.546099290780142E-4	3.546099290780142E-4	3.546099290780142E-4	3.546099290780142E-4	3.546099290780142E-4	3.546099290780142E-4	3.546099290780142E-4	3.546099290780142E-4	3.546099290780142E-4	0.9932624113475178	3.546099290780142E-4	3.546099290780142E-4	3.546099290780142E-4	3.546099290780142E-4	3.546099290780142E-4	3.546099290780142E-4	3.546099290780142E-4	3.546099290780142E-4	3.546099290780142E-4
56	56	2.6178010471204186E-4	2.6178010471204186E-4	2.6178010471204186E-4	2.6178010471204186E-4	2.6178010471204186E-4	2.6178010471204186E-4	0.5238219895287958	2.6178010471204186E-4	0.2620418848167539	2.6178010471204186E-4	2.6178010471204186E-4	2.6178010471204186E-4	2.6178010471204186E-4	2.6178010471204186E-4	0.20968586387434554	2.6178010471204186E-4	2.6178010471204186E-4	2.6178010471204186E-4	2.6178010471204186E-4	2.6178010471204186E-4
57	57	2.3696682464454974E-4	2.3696682464454974E-4	2.3696682464454974E-4	2.3696682464454974E-4	2.3696682464454974E-4	2.3696682464454974E-4	0.3319905213270142	2.3696682464454974E-4	2.3696682464454974E-4	2.3696682464454974E-4	2.3696682464454974E-4	2.3696682464454974E-4	2.3696682464454974E-4	0.6637440758293839	2.3696682464454974E-4	2.3696682464454974E-4	2.3696682464454974E-4	2.3696682464454974E-4	2.3696682464454974E-4	2.3696682464454974E-4
58	58	0.26121351766513057	7.680491551459295E-5	7.680491551459295E-5	7.680491551459295E-5	7.680491551459295E-5	7.680491551459295E-5	7.680491551459295E-5	7.680491551459295E-5	7.680491551459295E-5	7.680491551459295E-5	7.680491551459295E-5	7.680491551459295E-5	7.680491551459295E-5	7.680491551459295E-5	0.21513056835637484	7.680491551459295E-5	7.680491551459295E-5	0.5223502304147466	7.680491551459295E-5	7.680491551459295E-5
59	59	2.3696682464454974E-4	2.3696682464454974E-4	2.3696682464454974E-4	2.3696682464454974E-4	2.3696682464454974E-4	2.3696682464454974E-4	2.3696682464454974E-4	2.3696682464454974E-4	2.3696682464454974E-4	0.14241706161137438	2.3696682464454974E-4	2.3696682464454974E-4	2.3696682464454974E-4	0.8533175355450235	2.3696682464454974E-4	2.3696682464454974E-4	2.3696682464454974E-4	2.3696682464454974E-4	2.3696682464454974E-4	2.3696682464454974E-4
60	60	1.4245014245014244E-4	1.4245014245014244E-4	1.4245014245014244E-4	1.4245014245014244E-4	1.4245014245014244E-4	0.28504273504273503	1.4245014245014244E-4	1.4245014245014244E-4	1.4245014245014244E-4	1.4245014245014244E-4	0.028632478632478628	0.028632478632478628	0.6554131054131054	1.4245014245014244E-4	1.4245014245014244E-4	1.4245014245014244E-4	1.4245014245014244E-4	1.4245014245014244E-4	1.4245014245014244E-4	1.4245014245014244E-4
61	61	5.740528128587831E-5	5.740528128587831E-5	0.26412169919632605	5.740528128587831E-5	5.740528128587831E-5	5.740528128587831E-5	5.740528128587831E-5	5.740528128587831E-5	5.740528128587831E-5	5.740528128587831E-5	0.3559701492537314	5.740528128587831E-5	5.740528128587831E-5	0.3789322617680827	5.740528128587831E-5	5.740528128587831E-5	5.740528128587831E-5	5.740528128587831E-5	5.740528128587831E-5	5.740528128587831E-5
62	62	5.0968399592252805E-5	0.0408256880733945	5.0968399592252805E-5	5.0968399592252805E-5	5.0968399592252805E-5	5.0968399592252805E-5	5.0968399592252805E-5	5.0968399592252805E-5	5.0968399592252805E-5	5.0968399592252805E-5	0.13256880733944956	0.5912844036697248	5.0968399592252805E-5	0.23450560652395516	5.0968399592252805E-5	5.0968399592252805E-5	5.0968399592252805E-5	5.0968399592252805E-5	5.0968399592252805E-5	5.0968399592252805E-5
